T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pH_surface,pCO2_surface,J_air,dDIC1_recalc,dDIC2_recalc,pH_deep,pCO2_deep
29.297265052656922,7.639917746803293,34.549194558287844,34.0,2000.748775559762,2099.8302781100597,2300.8289275827738,2399.794448104308,210,7.987207495499649,465.59102292217796,-0.008404204584435592,0.003379176010323198,-0.0008036150255029774,8.309643077107618,202.32223647646762
29.47871119520104,6.879183488386506,34.793724748582534,34.0,2000.7842394604813,2099.8222441348785,2300.8681839920637,2399.784714001987,220,7.9814423861308095,471.94839331463396,-0.009675678662926793,0.0033520066137173506,-0.0008031800467439717,8.32194210035533,195.56668904439059
29.232169726140885,6.210699899008963,35.04435239151546,34.0,2000.8196859663997,2099.814214508403,2300.9074208100487,2399.774984797492,230,7.981984860966559,470.4661952836399,-0.009379239056727978,0.003356196360545573,-0.0008027452854200332,8.332789105257355,189.7895821077847
28.564928359251248,5.654227212228504,35.29366898694734,34.0,2000.855115086211,2099.8061892284486,2300.9466380465183,2399.7652604883747,240,7.98882499603105,461.2504568314315,-0.007536091366286303,0.003391321138363775,-0.0008023107414223753,8.341847151232498,185.09163432587766
27.496710611402982,5.226214641419964,35.53430478808276,34.0,2000.8905268286076,2099.7981682928466,2300.985835711262,2399.75554107219,250,8.001786099196648,444.96205935334484,-0.00427841187066897,0.003454737421156184,-0.0008018764146423908,8.3488319286655,181.54566132140033
26.05909276700611,4.939314146008026,35.759146654713305,34.0,2000.925921202276,2099.7901516994293,2301.025013814066,2399.7458265464884,260,8.02052905212877,422.72719642740935,0.00016856071451812796,0.003541940434176497,-0.0008014423049715337,8.353522315309792,179.201145472449
24.294570497704,4.802006443434891,35.961548309486844,34.0,2000.9612982158972,2099.7821394460234,2301.064172364705,2399.736116908829,270,8.044560391729677,395.99244105002276,0.0055155117899954465,0.0036471438850049585,-0.0008010084123012624,8.355768871264978,178.08818588588616
22.255302709369346,4.818350320597761,36.13552680148784,34.0,2000.9966578781507,2099.774131530458,2301.1033113729545,2399.7264121567664,280,8.073243515759474,366.35355521844036,0.011443288956311927,0.0037639647252185266,-0.0008005747365230721,8.355499724734182,178.22033542755076
20.00156972230176,4.987862655903819,36.275939363674574,34.0,2001.0320001977097,2099.7661279505683,2301.142430848584,2399.71671228786,290,8.10581222963627,335.3891248245571,0.017636175035088582,0.003886088610816112,-0.0008001412775285852,8.352723444933607,179.59600813619676
17.5999914020153,5.305532700935176,36.37863543071531,34.0,2001.0673251832416,2099.7581287041853,2301.1815308013556,2399.7070172996664,300,8.14138592317259,304.5244263103641,0.023809114737927177,0.004007814435596294,-0.0007997080352094376,8.347528698088887,182.19831006804873
15.121557890450303,5.76197019710246,36.44057932879453,34.0,2001.1026328434132,2099.7501337891426,2301.2206112410313,2399.697327189743,310,8.178986064050656,274.94044997521416,0.029725910004957168,0.004124418237928322,-0.0007992750094572948,8.340080711221345,185.99331089074545
12.639531153795707,6.34368294936123,36.459940009482196,34.0,2001.1379231868827,2099.742143203275,2301.2596721773657,2399.6876419556597,320,8.217554369531529,247.531519189142,0.0352076961621716,0.004232322723899129,-0.0007988422001639245,8.33061479351558,190.9269385951957
10.22727937269935,7.033475652847849,36.436145175206,34.0,2001.1731962223084,2099.7341569444184,2301.298713620102,2399.6779615949754,330,8.255973765129298,222.90565777790954,0.040132868444418095,0.00432909579777276,-0.0007984096072210996,8.319427354763212,196.92085097523463
7.956108194314912,7.810958182616505,36.36989819619547,34.0,2001.2084519583432,2099.726175010409,2301.3377355789908,2399.668286105254,340,8.293093742626768,201.41642182888057,0.044430715634223884,0.004413323234767109,-0.0007979772305206579,8.306864990538983,203.86781472051996
5.893152953393786,8.653148321241042,36.26315731898523,34.0,2001.2436904036317,2099.718197399085,2301.376738063769,2399.65861548406,350,8.327761677331424,183.21335778053333,0.048071328443893335,0.004484406848696,-0.0007975450699545334,8.293312262681365,211.62729562983688
4.099394166515383,9.535151108060388,36.11907778109777,34.0,2001.278911566819,2099.7102241082875,2301.4157210841704,2399.648949728961,360,8.35886087561481,168.29955814116653,0.0510540883717667,0.004542334269094075,-0.0007971131254146853,8.279178793687256,220.02210858982974
2.627854961081514,10.430894728675014,35.941918542969276,34.0,2001.3141154565444,2099.7022551358555,2301.4546846499265,2399.639288837526,370,8.385354651399076,156.58761545652789,0.053396476908694424,0.004587455125346331,-0.0007966813967931107,8.264886229064812,228.8370588797006
1.5220337214542017,11.31390119302844,35.73691639384477,34.0,2001.3493020814406,2099.69429047963,2301.4936287707615,2399.629632807318,380,8.406333888951558,147.948467222112,0.055124306555577596,0.004620285667039135,-0.0007962498839818957,8.25085552395275,237.82048561857812
0.8146182871651444,12.158069018722541,35.51013115344678,34.0,2001.3844714501395,2099.6863301374547,2301.532553456394,2399.6199816359103,390,8.421063849699257,142.2504172761585,0.056263916544768304,0.004641352678387973,-0.0007958185868731519,8.237494902367272,246.68945501295437
0.5265197074886513,12.938444785177193,35.26826654501639,34.0,2001.419623571265,2099.678374107174,2301.5714587165407,2399.6103353208746,400,8.429024975726449,139.38763653792773,0.05683647269241446,0.00465107947528465,-0.0007953875053590905,8.225188738166286,255.13902284662788
0.666254115067337,13.631960751009853,35.0184720348439,34.0,2001.4547584534407,2099.670422386633,2301.6103445609133,2399.600693859779,410,8.429942530454454,139.29859967889212,0.05685428006422158,0.00464971215861213,-0.0007949566393319245,8.214287528396508,262.8554995478803
1.2296909904797688,14.218116732474812,34.76813149528605,34.0,2001.4898761052823,2099.662474973672,2301.6492109992146,2399.5910572502025,420,8.42380118478409,141.97529896102301,0.05631894020779539,0.004637282758891497,-0.0007945259886838975,8.20509907589676,269.5330549913883
2.20017526017103,14.679586084039473,34.52464493918159,34.0,2001.5249765354042,2099.654531866142,2301.6880580411466,2399.5814254897205,430,8.410842830794458,147.46388896496134,0.05522122220700774,0.004613606657369664,-0.0007940955533073773,8.197880966308528,274.8923832564394
3.5490196165141725,15.002727870136713,34.2952097771482,34.0,2001.5600597524149,2099.646593061887,2301.7268856964024,2399.5717985759047,440,8.391548436120877,155.85690202994988,0.05354261959401003,0.004578313724259084,-0.0007936653330947209,8.192834407949452,278.69962934741204
5.236352507775631,15.177990088457292,34.08660806367384,34.0,2001.595125764919,2099.63865855876,2301.7656939746776,2399.5621765063333,450,8.366606999445896,167.2765992730879,0.051258680145382415,0.004530914914661298,-0.0007932353279384123,8.190099493683759,280.7834842255547
7.212296734024745,15.200192025344204,33.90500602083091,34.0,2001.6301745815147,2099.630728354611,2301.804482885653,2399.5525592785893,460,8.336876105638337,181.8486585964747,0.04834426828070506,0.004470907516537961,-0.0007928055377309651,8.189751935264727,281.0483768384636
9.418443806160337,15.068677396291887,33.75577176619887,34.0,2001.6652062108005,2099.62280244729,2301.843252439016,2399.542946890248,470,8.30333895015732,199.66552353037378,0.044780895293925246,0.004397921755338076,-0.0007923759623648927,8.19180130868773,279.4820673500785
11.789580488202004,14.787333745564856,33.64331663247415,34.0,2001.7002206613668,2099.61488083465,2301.8820026444378,2399.5333393388923,480,8.267062065333082,220.73960506286198,0.0405660789874276,0.00431190798667989,-0.0007919466017328344,8.196190832780779,276.1566313388869
14.255616485314167,14.364477531476657,33.570964769444466,34.0,2001.7352179417999,2099.606963514542,2301.9207335115925,2399.5237366221036,490,8.229156654599517,244.94833743823403,0.03572433251235319,0.004213356473156741,-0.0007915174557274193,8.202798683922818,271.2227023045762
16.743656299748196,13.812608293518764,33.54085488272071,34.0,2001.770198060685,2099.599050484823,2301.9594450501463,2399.514138737467,500,8.190744872421902,271.9758636477553,0.030318827270448937,0.004103530642374488,-0.0007910885242413773,8.2114408300165,264.8977429836814
19.180154006252685,13.148039168471449,33.553877014108714,34.0,2001.805161026598,2099.5911417433445,2301.9981372697603,2399.504545682566,510,8.152931010114981,301.2595659080919,0.024462086818381624,0.003984680965037493,-0.000790659807167465,8.221875349441959,257.4498717299527
21.493087253248508,12.390414677636834,33.609646232197726,34.0,2001.840106848115,2099.5832372879654,2302.036810180091,2399.4949574549833,520,8.116776661439435,331.9529794667772,0.01832340410664456,0.0038601932997269052,-0.0007902313043985034,8.233808187512528,249.17924299420136
23.614086227636914,11.56213003919372,33.706514010825046,34.0,2001.8750355338066,2099.575337116545,2302.0754637907967,2399.48537405231,530,8.083278655529915,362.9185436113359,0.012130291277732817,0.0037346178888641997,-0.0007898030158273858,8.246900293625105,240.3991046286739
25.480454652464633,10.687669170428483,33.84161695919739,34.0,2001.9099470922372,2099.5674412269373,2302.1140981115173,2399.47579547213,540,8.053348774125528,392.762606614868,0.006161478677026401,0.003613529338928531,-0.0007893749413470008,8.260776073723303,231.418443006221
27.03702308493333,9.792880944918664,34.01096146518754,34.0,2001.9448415319682,2099.559549617002,2302.1527131518965,2399.4662217120363,550,8.027794795751412,419.9199210357869,0.0007300157928426188,0.0035031886392582114,-0.0007889470808503398,8.275033079003775,222.52766064106922
28.23777967199585,8.90421511787317,34.20954173704491,34.0,2001.9797188615557,2099.551662284605,2302.191308921576,2399.4566527696165,560,8.00730297504635,442.7855065348067,-0.0038431013069613416,0.003410015710782738,-0.0007885194342304912,8.289252824804493,213.98812972291677
29.04723031950563,8.047940457024312,34.43148778661126,34.0,2002.014579089556,2099.5437792276034,2302.229885430186,2399.447088642466,570,7.992422467522666,459.87992264278466,-0.007261984528556934,0.0033399283149507563,-0.0007880920013804739,8.303012587798598,206.025851312722
29.441447837413566,7.249368260288263,34.670238935597276,34.0,2002.049422224515,2099.5359004438665,2302.268442687353,2399.4375293281746,580,7.983552386616591,470.0229652561892,-0.00929059305123784,0.0032976472677493035,-0.0007876647821935151,8.315897956312094,198.8289265243253
29.408779240862728,6.532104149845383,34.91873775144122,34.0,2002.0842482749777,2099.528025931249,2302.306980702703,2399.427974824337,590,7.980932138824516,472.48449349660217,-0.009782898699320437,0.0032860931322644445,-0.0007872377765627134,8.327515816615216,192.54816861955769
28.95019020650163,5.917350300725113,35.16963866184605,34.0,2002.1190572494843,2099.5201556876214,2302.3454994858553,2399.41842512855,600,7.98463553566005,467.08239790922175,-0.008702479581844353,0.0033059943458885956,-0.0007868109843813708,8.337507349209858,187.29997656200587
28.079236527946808,5.423278704782351,35.415525089727815,34.0,2002.1538491565711,2099.5122897108467,2302.3839990464216,2399.408880238408,610,7.994568977930489,454.2072215825282,-0.006127444316505637,0.003355788735840912,-0.0007863844055427562,8.345560507263237,183.17053173224826
26.821663421025125,5.064494014194686,35.64912868164706,34.0,2002.1886240047706,2099.504427998799,2302.4224793940116,2399.3993401515095,620,8.010473779969582,434.7683434774412,-0.0022396686954882397,0.003431838785851377,-0.0007859580399402856,8.351421372147692,180.2204373158267
25.214644459229095,4.851601825301731,35.86354417156456,34.0,2002.223381802608,2099.4965705493396,2302.4609405382266,2399.3898048654573,630,8.03193243871804,410.0734786106693,0.0026993042778661333,0.003528913635426589,-0.0007855318874673166,8.354903754052113,178.4890507709364
23.305682788216917,4.790895187253768,36.05243348012765,34.0,2002.2581225586064,2099.488717360342,2302.4993824886715,2399.380274377847,640,8.058378363577372,381.66655808805933,0.008380688382388132,0.0036408375597171867,-0.0007851059480173562,8.355896443215807,177.99792777738404
21.15120690773898,4.884168575257775,36.21021307969312,34.0,2002.292846281286,2099.480868429671,2302.5378052549363,2399.3707486862822,650,8.089108348775689,351.15516053666204,0.014482967892667592,0.0037611802437887434,-0.0007846802214838479,8.354367628354261,178.75297315285266
18.81490266450886,5.128664847847632,36.332219039023514,34.0,2002.3275529791617,2099.4730237552017,2302.5762088466136,2399.361227788365,660,8.123297003167075,320.05657757545487,0.020702684484909025,0.0038838725207397777,-0.0007842547077603994,8.350366172608055,180.74506801177938
16.365830712689714,5.517156747480871,36.41484488802454,34.0,2002.362242660743,2099.4651833348075,2302.614593273284,2399.3517116816975,670,8.160012585367555,289.6830573656016,0.02677738852687968,0.004003665397500173,-0.000783829406740645,8.344019655807891,183.9491086214937
13.87638509622191,6.038160536618983,36.45564822422272,34.0,2002.3969153345356,2099.4573471663575,2302.652958544533,2399.3422003638866,680,8.198234243288523,261.0753115497595,0.03249893769004811,0.004116396027073838,-0.0007834043183182191,8.335529322808899,188.32155630377048
11.420153296965719,6.676275454281686,36.45342290970041,34.0,2002.4315710090411,2099.4495152477316,2302.6913046699337,2399.3326938325345,690,8.23687140234962,234.98266240882097,0.037717467518235806,0.004219067119912334,-0.0007829794423869046,8.325162288742876,193.79676542604903
9.069741002131613,7.412638959775155,36.40823472430047,34.0,2002.4662096927575,2099.4416875768015,2302.7296316590555,2399.323192085254,700,8.274786713972814,211.8807432486811,0.04233785135026378,0.004309776142367037,-0.0007825547788404405,8.313241514262613,200.2825313648968
6.894625896895468,8.225484305224938,36.32141942112897,34.0,2002.5008313941785,2099.4338641514455,2302.767939521464,2399.3136951196548,710,8.31082423476921,192.01424606030432,0.04631115078793914,0.0043875443260494645,-0.0007821303275726704,8.300134158990938,207.6554773008887
4.9591039191037405,9.090783955930062,36.195543241979436,34.0,2002.5354361217924,2099.426044969542,2302.8062282667206,2399.3042029333405,720,8.343844095791178,175.4522504620645,0.0496235499075871,0.004452095352061731,-0.0007817060884774973,8.286238944708996,215.75706128007127
3.320388685851938,9.98295983869167,36.03432705986524,34.0,2002.5700238840836,2099.4182300289676,2302.8444979043807,2399.2947155239253,730,8.372763767382095,162.14590311429112,0.05228481937714178,0.004503624633338196,-0.0007812820614488399,8.271973120206594,224.39110391561044
2.026920269558864,10.875639424822367,35.842536390735795,34.0,2002.6045946895345,2099.410419327608,2302.8827484439967,2399.285232889022,740,8.39660431454062,151.9813511733683,0.05431772976532634,0.0045425875808294686,-0.0007808582463807355,8.257759535627908,233.32377348517184
1.1169333201103162,11.742435296512761,35.62584052579551,34.0,2002.6391485466188,2099.402612863336,2302.920979895115,2399.2757550262427,750,8.414538196800036,144.8238975048501,0.05574922049902998,0.0045695229826492835,-0.000780434643167171,8.244014228607703,242.2868773881702
0.6173268573713168,12.55772515300932,35.39064494850205,34.0,2002.6736854638107,2099.394810634037,2302.95919226728,2399.2662819332036,760,8.425933750808873,140.5517787205649,0.05660364425588703,0.0045849178919268015,-0.0007800112517022652,8.231134818865092,250.98506453957813
0.5428691418984486,13.297409200124177,35.143901989922185,34.0,2002.7082054495768,2099.3870126375955,2302.9973855700255,2399.2568136075174,770,8.43039100239174,139.07955124933042,0.05689808975013391,0.004589114082523427,-0.0007795880718801871,8.219489918101067,259.107132843554
0.8957611277746549,13.939622535160398,34.89290531930332,34.0,2002.7427085123793,2099.3792188718935,2303.0355598128863,2399.2473500468036,780,8.427764144832441,140.37182056863026,0.05663963588627395,0.004582253132106047,-0.0007791651035951421,8.209409695914813,266.3410860795909
1.6655714033034144,14.465381469304793,34.645074344547666,34.0,2002.77719466068,2099.371429334817,2303.0737150053887,2399.237891248679,790,8.41816779549516,144.4481186426068,0.05582437627147864,0.004564256912395059,-0.0007787423467413716,8.201177700359581,272.39196451001027
2.8295445413581377,14.859144680695799,34.40773489633985,34.0,2002.8116639029352,2099.3636440242544,2303.1118511570544,2399.2284372107624,800,8.401966574231132,151.37935111658675,0.05443812977668265,0.004534841800386424,-0.0007783198012131929,8.195024008561875,277.00089000810806
4.353273744026528,15.109272612718915,34.187902678190184,34.0,2002.8461162475924,2099.3558629380905,2303.1499682774033,2399.2189879306775,810,8.379750013175938,161.27565713955852,0.0524588685720883,0.00449356723906169,-0.0007778974669049811,8.191119770736938,279.9633450816553
6.191717901363458,15.208371537200774,33.99207588350319,34.0,2002.8805517031008,2099.3480860742125,2303.1880663759484,2399.20954340604,820,8.352296701399482,174.26502076099925,0.04986099584780015,0.004439921291800471,-0.000777475343711117,8.18957320265077,281.1445596943981
8.290532996896204,15.153512111127789,33.826043110480974,34.0,2002.9149702779018,2099.340313430511,2303.2261454621967,2399.2001036344773,830,8.320532484701449,190.46181820654581,0.046621636358690835,0.004373446453278178,-0.0007770534315260902,8.190427071589436,280.490079008889
10.587678504974823,14.946315967351365,33.6947122524283,34.0,2002.949371980434,2099.3325450048783,2303.2642055456527,2399.1906686136144,840,8.28548738199315,209.92495106236103,0.04272900978752779,0.004293907116728324,-0.000776631730244442,8.1936577067173,278.03012615319693
13.015251294345674,14.592907779648334,33.60196542151088,34.0,2002.983756819131,2099.3247807952034,2303.302246635815,2399.1812383410725,850,8.2482548470065,232.6065381807119,0.03819269236385762,0.004201494806320048,-0.000776210239760724,8.199175546627442,273.8771742797452
15.501492831184185,14.10373421870438,33.55054419425184,34.0,2003.0181248024223,2099.3170207993817,2303.3402687421803,2399.1718128144835,860,8.209955498827211,258.29444586741346,0.03305511082651731,0.00409705805640872,-0.0007757889599695935,8.206827216958978,268.2170548288091
17.97291034692589,13.493255150498355,33.54196857112584,34.0,2003.0524759387333,2099.3092650153067,2303.3782718742355,2399.1623920314737,870,8.171705924299003,286.5551099722331,0.027402978005553382,0.003982331123174002,-0.0007753678907657335,8.21639911205649,261.29477858370524
20.3564492679073,12.779516205817705,33.57649204572663,34.0,2003.0868102364877,2099.3015134408665,2303.416256041467,2399.152975989665,880,8.134591997282499,316.6866183111174,0.02137667633777652,0.0038601216549306815,-0.0007749470320437879,8.227622439221872,253.39687348801377
22.58165269259343,11.983615355395852,33.65309411153851,34.0,2003.1211277041014,2099.2937660739635,2303.4542212533543,2399.143564686693,890,8.099645572544507,347.6948297222621,0.015175034055547577,0.0037344062159054385,-0.0007745263836986219,8.240179673056089,244.83234465444616
24.582744081970635,11.129079258759921,33.76951042781913,34.0,2003.155428349986,2099.2860229124885,2303.49216751937,2399.134158120189,900,8.067823404243203,378.30593358396527,0.009052813283206946,0.0036102800481642365,-0.0007741059456250244,8.25371235900245,235.91431154207962
26.30057160691628,10.24116781934663,33.92229975402471,34.0,2003.189712182552,2099.2782839543497,2303.5300948489903,2399.124756287786,910,8.039987548322102,407.0258372236823,0.003308832555263541,0.0034937195219771774,-0.0007736857177179766,8.26783019497985,226.94402495346296
27.68435664811989,9.346127509578185,34.106945670272424,34.0,2003.2239792102032,2099.2705491974352,2303.568003251679,2399.1153591871143,920,8.016887083810913,432.2493969928735,-0.0017358793985747072,0.0033911452115177876,-0.0007732656998723204,8.282121300681524,218.19841675826285
28.693194807416667,8.470415533484159,34.317990080368865,34.0,2003.2582294413407,2099.262818639651,2303.605892736894,2399.1059668158086,930,7.999141489401867,452.4115793495814,-0.005768315869916285,0.003308817250534083,-0.0007728458919831022,8.296163548317253,209.92171339409296
29.29726505267656,7.63991774676404,34.54919455829957,34.0,2003.2924628843602,2099.255092278898,2303.6437633140936,2399.0965791715093,940,7.987226301936697,466.1607193611194,-0.00851814387222388,0.003252142298337024,-0.0007724262939453755,8.30953676979085,202.3210651366373
29.478711195202916,6.879183488433609,34.79372474856625,34.0,2003.3266795476522,2099.247370113076,2303.681614992731,2399.08719625185,950,7.981461743475864,472.5249067514541,-0.009790981350290827,0.0032250079956111393,-0.0007720069056542391,8.321835571054038,195.56568847246672
29.232169726145067,6.210699899014073,35.044352391513364,34.0,2003.3608794396068,2099.239652140088,2303.719447782248,2399.0778180544703,960,7.982004897310965,471.039787237563,-0.009493957447512606,0.0032292717590689884,-0.0007715877270048102,8.332682383321638,189.78872552538016
28.56492835927211,5.654227212240595,35.29366898694136,34.0,2003.395062568607,2099.231938357838,2303.7572616920947,2399.0684445770094,970,7.988845833587071,461.81158175964225,-0.007648316351928452,0.003264508704530663,-0.0007711687578923081,8.341740271942827,185.09089496614504
27.49671061140017,5.226214641411781,35.5343047880778,34.0,2003.4292289430307,2099.22422876423,2303.7950567317002,2399.059075817109,980,8.001807869558402,445.5020337736276,-0.004386406754725522,0.003328071857753454,-0.0007707499982119912,8.348724932105354,181.5450129834694
26.059092766888078,4.939314145992409,35.759146654729044,34.0,2003.4633785712533,2099.216523357173,2303.8328329105047,2399.04971177241,990,8.020551905606593,423.23875983893436,6.624803221312731e-05,0.0034154507520810567,-0.0007703314478591986,8.353415245150762,179.20056277169877
24.294570497679967,4.802006443434089,35.96154830948923,34.0,2003.4975114616477,2099.208822134571,2303.870590237933,2399.040352440554,1000,8.044584498131858,396.4701443354691,0.005419971132906176,0.003520851849575061,-0.0007699131067292345,8.355661773517037,178.08764425759065
22.255302709463205,4.818350320593679,36.13552680148097,34.0,2003.531627622581,2099.2011250943374,2303.908328723406,2399.030997819182,1010,8.073269055646927,366.79394349092155,0.01135521130181569,0.003637884124906568,-0.0007694949747175636,8.355392646485303,178.21981096215754
20.001569722395455,4.98786265589403,36.27593936366967,34.0,2003.5657270624142,2099.1934322343773,2303.946048376345,2399.0216479059463,1020,8.105839377018436,335.79071659084127,0.017555856681831745,0.003760225340515156,-0.0007690770517196304,8.352616433088016,179.59547733083704
17.599991401959137,5.3055327009441084,36.378635430717196,34.0,2003.599809789505,2099.1857435526044,2303.9837492061647,2399.0123026984925,1030,8.141414822556753,304.8875214396232,0.023736495712075364,0.003882167264765489,-0.0007686593376309955,8.347421798108462,182.19774957882797
15.121557890301304,5.761970197133624,36.44057932879697,34.0,2003.6338758122079,2099.178059046931,2304.0214312222706,2399.002962194462,1040,8.179016806140057,275.26681940105,0.02966063611979,0.003998980051784731,-0.0007682418323472328,8.339973965874423,185.9926973692813
12.63953115385572,6.34368294934561,36.459940009482274,34.0,2003.667925138875,2099.1703787152633,2304.0590944340724,2398.993626391512,1050,8.217586970316063,247.82403678806517,0.035149192642386966,0.004107081995903269,-0.0007678245357638824,8.330508241645484,190.92624868851922
10.227279372814955,7.033475652811628,36.43614517520823,34.0,2003.7019577778515,2099.1627025555204,2304.0967388509653,2398.984295287287,1060,8.256008152438374,223.16793035408108,0.04008041392918379,0.004204038069690431,-0.0007674074477766889,8.319321030102934,196.92006155907254
7.956108194345979,7.810958182604917,36.3698981961967,34.0,2003.7359737374782,2099.1550305656147,2304.1343644823473,2398.974968879441,1070,8.293129752533522,201.6524601983633,0.04438350796032734,0.004288432432332006,-0.0007669905682813649,8.30675892062612,203.86690341262025
5.893152953238806,8.65314832131033,36.26315731897514,34.0,2003.769973026093,2099.1473627434607,2304.171971337609,2398.965647165626,1080,8.327799060684939,183.4273152319246,0.04802853695361508,0.004359666327767004,-0.0007665738971736757,8.293206467926163,211.62624160917161
