T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pCO2_surf,pH_surf,Omega_calc_surf,pH_deep,Omega_calc_deep,PICPOC_dynamic,f_diss_dynamic,PIC_burial,POC_burial,J_air,J_air_mmol_m2_day
6.008721967720821,1.0703338336638095,35.1489657357372,34.92969989542926,2155.8256339864583,2162.2536197298728,2316.9451090394887,2305.042939447796,5.1000000000000005,377.73427839289536,8.066345459840672,3.0007535506718552,8.04004090451759,1.9422905907015846,0.06144148944008895,0.1,1.5029900609450858e-05,2.7180150934232214e-06,100.43342808582787,14.450479564022958
6.170390668126,1.2721867161622087,35.180191480769295,34.94950258777053,2161.6287667878937,2162.2545880916896,2316.930092413935,2305.0431546768823,5.2,389.1548002120059,8.054018696630518,2.8517166610153093,8.042341304453174,1.9401201552976854,0.05888657133169102,0.1,0.0005735255269655511,0.00010821662241597177,58.50309704781147,8.417494298800554
7.220162099072605,1.7522084732098064,35.173051556911645,34.969498659145586,2161.7017416896915,2162.300262197808,2316.680699684381,2305.0438846265943,5.300000000000001,407.0288104908279,8.036826657939866,2.77152222315497,8.038888760915109,1.942304292227413,0.057511809539799494,0.1,0.023747614544516935,0.004587968730932858,22.807528536557708,3.2815739869174543
8.757059254331812,2.327047080219412,35.130273172385195,34.982050286882895,2152.0021246083993,2162.48924899852,2315.6768118737778,2305.0462684674408,5.4,426.82256767156105,8.019619434462737,2.7756697493276605,8.030906991634476,1.947600937878367,0.057582909988474186,0.1,0.09836419862874594,0.018980206810287337,-5.639900422578028,-0.811475495289686
10.194039657788284,2.7771337058086525,35.068196216083535,34.9823631735152,2147.6019777096385,2162.5646603232526,2315.254826073244,2305.0473583890675,5.5,430.9453137157154,8.017372295794338,2.9102918772153865,8.02116984915578,1.9528547407219141,0.05989071789512092,0.1,0.04090819156189245,0.007589414149197146,-7.471436765083765,-1.074999094877732
10.982225636474674,2.9305505407217898,35.010531975386975,34.97031780526933,2144.155767195446,2162.59963857737,2315.0501916755165,2305.0479642844984,5.6000000000000005,446.2684315807606,8.005311617476961,2.9809661907313996,8.013871474578767,1.9579513495915704,0.06110227755539543,0.1,0.019450901115858194,0.00353703875135587,-17.495828605045986,-2.5173203636622765
10.820556935977969,2.7286975563469134,34.979306230299564,34.95051510212252,2140.769002851017,2162.614325228392,2314.957403085382,2305.0483212981317,5.7,451.63928037377855,8.001467415252643,3.0360092482157546,8.011509417996573,1.9598387480291815,0.0620458728265558,0.1,0.008408343248679489,0.001505757463636683,-26.731930355646533,-3.846221528762736
9.770785504962715,2.2486757228936898,34.9864461541157,34.930519022643495,2138.137086154811,2162.614753095431,2314.9451404582055,2305.0484999599093,5.800000000000001,439.2299863310536,8.012032241502483,3.0820236536453853,8.014886112386957,1.9574176942126604,0.06283469120534946,0.1,0.0004538179895912363,8.024901546965837e-05,-26.10012002114845,-3.7553159159502294
8.233888349652027,1.6738370585811646,35.029224538611,34.917967388828345,2139.329214616662,2162.614374116032,2314.9372609513794,2305.048668800929,5.9,413.406355957706,8.034309641368973,3.1088478862242352,8.022699530175695,1.9515353601117365,0.06329453519241547,0.1,2.1408385533393397e-05,3.7581593679124103e-06,11.749941356362331,1.6905953593805625
6.7969079461569475,1.2237503900157094,35.09130149488928,34.917654497637756,2145.1528184860304,2162.6139794663313,2314.9295956878013,2305.048837048,6.0,390.1573952159738,8.055044822208519,3.076284486791807,8.031954682295185,1.944361059343147,0.06273630548785955,0.1,8.421580895903107e-07,1.4915306270895728e-07,58.05646293823422,8.353232058667455
6.0087219674416055,1.0703335228711426,35.148965735568304,34.92969986246499,2151.761887646682,2162.6137186495594,2314.9217427353224,2305.0490055875075,6.1000000000000005,380.46607480960193,8.063245438991242,2.9796127717062704,8.03911241400681,1.938626169730397,0.061079076086393215,0.1,1.9998785398522992e-05,3.6380499000337334e-06,65.97305926187447,9.492281233545972
6.170390667916593,1.272186483072991,35.18019148064256,34.949502563047886,2156.6633864058867,2162.6144178910117,2314.9093036399613,2305.0491840805307,6.2,383.6117880262379,8.05918760670635,2.8788149241447893,8.041412512466472,1.9364584465296493,0.05935111298533925,0.1,0.0004740479051626534,8.87464224563539e-05,49.358855385113024,7.101810071011488
7.220162098915553,1.7522082983968548,35.17305155681656,34.969498640604016,2155.5367740918236,2162.6895028114463,2314.5017603509673,2305.0502304740794,6.300000000000001,398.86445111569236,8.044292005935775,2.8109248957530166,8.037961062564996,1.9386429814212982,0.05818728392719458,0.1,0.039539231037490546,0.007550185532893155,25.051257098455096,3.604404287036306
8.757059254214026,2.3270469491126695,35.130273172313856,34.982050272977034,2146.574678851771,2162.883601499312,2313.45580960777,2305.0526732733047,6.4,415.46501343882346,8.029639540182071,2.82940480716629,8.029903950191926,1.9436320686902069,0.05850408240856498,0.1,0.10269028497435449,0.019502966620576805,4.282632822552036,0.6161902392659132
10.19403965769996,2.777133607480823,35.06819621603002,34.98236316308604,2143.8211736611906,2162.938543885567,2313.1433128945637,2305.0534885294865,6.5,421.72847235071964,8.025283010548925,2.9537160101820694,8.020154295134589,1.9488257608466615,0.0606351316031212,0.1,0.030253452504416727,0.0055438070864843965,-0.8992963983669837,-0.12939182176970124
10.98222563640842,2.9305504669775893,35.01053197534683,34.970317797447635,2141.5619128194953,2162.9603239194444,2313.012858515997,2305.053899018553,6.6000000000000005,441.00556270715487,8.009491221059235,3.003061032268786,8.012909528831067,1.9541253139041974,0.06148104626746491,0.1,0.012278790324679075,0.002219074200754829,-12.01978745442444,-1.7294211328286775
10.82055693592828,2.728697501040017,34.97930623026945,34.95051509625638,2137.9118525132963,2162.9736633037464,2312.9288665076806,2305.054205420246,6.7,449.42298762548967,8.003000488868633,3.0425155960440877,8.010581654544373,1.9561451135669914,0.062157410217898654,0.1,0.0076950429944643095,0.0013755476204130805,-30.016476499807933,-4.318805884767529
