T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pH_surface,pCO2_surface,pH_deep,pCO2_deep
0.6662541150576252,13.631960750992178,35.018472034850795,34.0,1996.9528107640306,2099.061262460097,2304.397218695909,2398.909815326048,1140,8.44218394862137,134.74834239064486,8.214251927361108,262.80286232514055
1.2296909904716182,14.218116732469197,34.7681314952887,34.0,1996.9265629392132,2099.0529227194406,2304.434694380858,2398.900526404811,1150,8.43614781777503,137.29561628076152,8.205064807273965,269.4781253323293
2.200175260216844,14.679586084054955,34.52464493917225,34.0,1996.9003233253777,2099.044581188475,2304.472151364643,2398.891242158865,1160,8.423288917389955,142.56144381189503,8.197848011440282,274.8353986979721
3.5490196165260666,15.002727870138688,34.29520977714647,34.0,1996.874091918196,2099.0362378682016,2304.5095896566104,2398.8819625858737,1170,8.404087785926894,150.63326638733295,8.192802746668564,278.64089232801507
5.2363525077314925,15.177990088454923,34.086608063678554,34.0,1996.8478687133436,2099.027892759619,2304.547009266103,2398.8726876835008,1180,8.379233063865586,161.62740413920966,8.190069105168186,280.7233509951354
7.21229673397707,15.20019202534544,33.90500602083469,34.0,1996.8216537064964,2099.0195458637263,2304.58441020246,2398.8634174494114,1190,8.349582114472751,175.6636224306663,8.189722798799398,280.98724233186124
9.418443806187048,15.068677396289466,33.75577176619735,34.0,1996.7954468933335,2099.011197181519,2304.6217924750135,2398.8541518812717,1200,8.316118111501645,192.8297365116256,8.191773404339262,279.4203470887392
11.789580488285415,14.787333745552722,33.64331663247096,34.0,1996.7692482695363,2099.002846714,2304.659156093093,2398.8448909767512,1210,8.279907820604352,213.1364355611146,8.196164142010069,276.0947417771066
14.255616485281674,14.364477531483068,33.57096476944514,34.0,1996.7430578307901,2098.9944944621616,2304.6965010660247,2398.835634733518,1220,8.242062978437028,236.464247252211,8.202773190166667,271.16104120879703
16.743656299680353,13.812608293535526,33.540854882720936,34.0,1996.716875572779,2098.986140427003,2304.7338274031313,2398.826383149242,1230,8.203706606534176,262.5072388913899,8.211416519267019,264.8366713934663
19.180154006231877,13.148039168477668,33.55387701410842,34.0,1996.6907014911908,2098.977784609524,2304.7711351137264,2398.8171362215917,1240,8.165944217501083,290.72137475022834,8.221852210834305,257.38969881347475
21.493087253344413,12.390414677602534,33.60964623220102,34.0,1996.6645355817172,2098.969427010714,2304.80842420712,2398.8078939482452,1250,8.129838980497745,320.2886710654079,8.233786213916616,249.1202147136867
23.614086227647324,11.562130039189299,33.70651401082564,34.0,1996.63837784005,2098.961067631571,2304.8456946926194,2398.79865632687,1260,8.096389623272058,350.11016322915646,8.24687948221219,240.34139665674974
25.48045465253119,10.687669170397564,33.84161695920395,34.0,1996.6122282618867,2098.952706473089,2304.882946579525,2398.7894233551438,1270,8.06651007773221,378.83972316125045,8.260756426470975,231.36215784613637
27.037023084882588,9.792880944951548,34.01096146518025,34.0,1996.586086842924,2098.944343536261,2304.920179877137,2398.7801950307407,1280,8.041010407263615,404.9657718778663,8.275014603073497,222.47282850400083
28.237779672022256,8.904215117850137,34.20954173705048,34.0,1996.559953578861,2098.93597882208,2304.9573945947436,2398.7709713513427,1290,8.020579128896985,426.9388708093734,8.289235532759538,213.93471239977848
29.04723031947329,8.047940457068934,34.431487786598815,34.0,1996.5338284654001,2098.9276123315435,2304.9945907416363,2398.7617523146196,1300,8.005767456298202,443.3316850486719,8.302996497601484,205.9737481510979
29.441447837425407,7.249368260238117,34.670238935613405,34.0,1996.5077114982466,2098.919244065639,2305.0317683270955,2398.7525379182543,1310,7.996976174378345,453.00708098745963,8.315883091112848,198.77798157457755
29.40877924087845,6.53210414988785,34.918737751425304,34.0,1996.4816026731053,2098.910874025358,2305.068927360401,2398.7433281599283,1320,7.99444581907925,455.26397115864506,8.32750220430213,192.49817815178235
28.950190206426477,5.917350300662487,35.16963866187411,34.0,1996.455501985684,2098.902502211697,2305.1060678508234,2398.734123037324,1330,7.998250686425427,449.93178536500875,8.337495021790515,187.2506962904709
28.07923652801763,5.42327870481074,35.41552508971186,34.0,1996.429409431698,2098.8941286256436,2305.1431898076353,2398.724922548121,1340,8.008296983949506,437.3937105764838,8.345549500071277,183.12168335209128
26.82166342101537,5.064494014192766,35.64912868164858,34.0,1996.4033250068571,2098.8857532681877,2305.1802932400997,2398.7157266900026,1350,8.02432519772383,418.53385563655405,8.351411722970894,180.1717141327725
25.214644459163672,4.851601825296633,35.863544171572066,34.0,1996.3772487068777,2098.877376140321,2305.2173781574784,2398.7065354606575,1360,8.045916471823917,394.61990020227444,8.354895502182856,178.4401224655135
23.305682788236368,4.790895187253595,36.052433480126,34.0,1996.3511805274811,2098.8689972430284,2305.2544445690232,2398.6973488577737,1370,8.072502495869468,367.14570043565095,8.355889628488418,177.94844448854593
