T1_run1,T2_run1,S1_run1,S2_run1,DIC1_run1,DIC2_run1,TA1_run1,TA2_run1,time,pCO2_surface_run1,pH_surface_run1,J_air,pCO2_deep_run1,pH_deep_run1,T1_run2,T2_run2,S1_run2,S2_run2,DIC1_run2,DIC2_run2,TA1_run2,TA2_run2,pCO2_surface_run2,pH_surface_run2,pCO2_deep_run2,pH_deep_run2
15.50149283128936,14.103734218681044,33.55054419425058,34.0,2000.4644370962958,2099.894706725926,2300.5141698446246,2399.8724975388436,130,257.98037044138687,8.20993220951153,0.03311792591172263,268.2201410580943,8.20693161942266,15.50149283128936,14.103734218681044,33.55054419425058,34.0,2000.594769793018,2099.894795550923,2300.5141698446246,2399.8724975388436,258.14461629501596,8.209706820633665,268.2202549570695,8.206931468009591
17.97291034701008,13.493255150475417,33.5419685711263,34.0,2000.5000404689752,2099.8866378827543,2300.5535833375106,2399.8627241656254,140,286.2056282718573,8.171684335141235,0.027472874345628544,261.29763656259655,8.21650369066406,17.97291034701008,13.493255150475417,33.5419685711263,34.0,2000.6363789111388,2099.8867400411978,2300.5535833375106,2399.8627241656254,286.39567906902886,8.171449420119576,261.2977642674856,8.216503516370961
20.356449267841462,12.779516205839297,33.576492045725026,34.0,2000.5356263771362,2099.878573405717,2300.5929771605647,2399.852955709862,150,316.2994982140518,8.13457177895752,0.021454100357189636,253.3994814053679,8.227727226421875,20.356449267841462,12.779516205839297,33.576492045725026,34.0,2000.6768020170412,2099.8786894390096,2300.5929771605647,2399.852955709862,316.5162850327645,8.134329471300886,253.3996221833017,8.227727028258895
22.58165269249368,11.98361535543478,33.65309411153397,34.0,2000.5711948295066,2099.8705132926243,2300.632351323624,2399.8431921690963,160,347.2691409470157,8.099626367090579,0.015260171810596853,244.83469125358093,8.240284694769407,22.58165269249368,11.98361535543478,33.65309411153397,34.0,2000.7159847114335,2099.8706436222174,2300.632351323624,2399.8431921690963,347.5124245932154,8.099378841245281,244.83484416557883,8.240284471947712
24.58274408202042,11.129079258736567,33.769510427822745,34.0,2000.606745834814,2099.862457541297,2300.6717058365134,2399.833433540873,170,377.8423860196449,8.0678048535715,0.009145522796071021,235.91639553284168,8.253817633750057,24.58274408202042,11.129079258736567,33.769510427822745,34.0,2000.7539179082348,2099.862602465429,2300.6717058365134,2399.833433540873,378.11053257677423,8.067554236211919,235.91655952427033,8.25381738569168
26.300571606989326,10.241167819291249,33.92229975402962,34.0,2000.6422794017785,2099.8544061495577,2300.7110407090586,2399.823679822735,180,406.52703047907346,8.039969319211272,0.0034085939041853066,226.9458538165938,8.267935733233134,26.300571606989326,10.241167819291249,33.92229975402962,34.0,2000.7906478024915,2099.8545658450503,2300.7110407090586,2399.823679822735,406.81693673084516,8.039717589858165,226.94602781219834,8.267935459572332
27.684356647976863,9.346127509683917,34.10694567024882,34.0,2000.6777955391171,2099.8463591152235,2300.7503559510756,2399.8139310122306,190,431.71992369278314,8.016868885641287,-0.0016299847385566296,218.20000515271877,8.282227104485937,27.684356647976863,9.346127509683917,34.10694567024882,34.0,2000.8262824639055,2099.8465336451727,2300.7503559510756,2399.8139310122306,432.02713893207493,8.016617773928811,218.20018814853384,8.282226805060183
28.693194807493402,8.470415533403155,34.31799008038985,34.0,2000.7132942555418,2099.8383164361153,2300.7896515723787,2399.804187106905,200,451.8579386373545,7.9991230823853545,-0.005657587727470901,209.92308138567472,8.296269611231423,28.693194807493402,8.470415533403155,34.31799008038985,34.0,2000.8609932346003,2099.8385057638816,2300.7896515723787,2399.804187106905,452.1769905587955,7.998873970934334,209.9232725315621,8.296269286061047
29.297265052656922,7.639917746803293,34.549194558287844,34.0,2000.748775559762,2099.8302781100597,2300.8289275827738,2399.794448104308,210,465.59102292217796,7.987207495499649,-0.008404204584435592,202.32223647646762,8.309643077107618,29.297265052656922,7.639917746803293,34.549194558287844,34.0,2000.895009635124,2099.830482119387,2300.8289275827738,2399.794448104308,465.91590579409916,7.986961337794746,202.32243514515696,8.309642726364078
29.47871119520104,6.879183488386506,34.793724748582534,34.0,2000.7842394604813,2099.8222441348785,2300.8681839920637,2399.784714001987,220,471.94839331463396,7.9814423861308095,-0.009675678662926793,195.56668904439059,8.32194210035533,29.47871119520104,6.879183488386506,34.793724748582534,34.0,2000.9286075075597,2099.8224626552988,2300.8681839920637,2399.784714001987,472.2731327508917,7.9811996477611205,195.56689488509363,8.321941724319467
29.232169726140885,6.210699899008963,35.04435239151546,34.0,2000.8196859663997,2099.814214508403,2300.9074208100487,2399.774984797492,230,470.4661952836399,7.981984860966559,-0.009379239056727978,189.7895821077847,8.332789105257355,29.232169726140885,6.210699899008963,35.04435239151546,34.0,2000.9620912613102,2099.8144473444163,2300.9074208100487,2399.774984797492,470.78538217405065,7.981745490431534,189.78979508449314,8.332788704270182
28.564928359251248,5.654227212228504,35.29366898694734,34.0,2000.855115086211,2099.8061892284486,2300.9466380465183,2399.7652604883747,240,461.2504568314315,7.98882499603105,-0.007536091366286303,185.09163432587766,8.341847151232498,28.564928359251248,5.654227212228504,35.29366898694734,34.0,2000.995772348583,2099.8064361905203,2300.9466380465183,2399.7652604883747,461.55965305970915,7.98858842810037,185.09185474204622,8.341846725642009
27.496710611402982,5.226214641419964,35.53430478808276,34.0,2000.8905268286076,2099.7981682928466,2300.985835711262,2399.75554107219,250,444.96205935334484,8.001786099196648,-0.00427841187066897,181.54566132140033,8.3488319286655,27.496710611402982,5.226214641419964,35.53430478808276,34.0,2001.0299467496393,2099.798429227948,2300.985835711262,2399.75554107219,445.25801613793584,8.001551290430344,181.54588983357755,8.348831478773596
26.05909276700611,4.939314146008026,35.759146654713305,34.0,2000.925921202276,2099.7901516994293,2301.025013814066,2399.7458265464884,260,422.72719642740935,8.02052905212877,0.00016856071451812796,179.201145472449,8.353522315309792,26.05909276700611,4.939314146008026,35.759146654713305,34.0,2001.0648746017832,2099.7904265189936,2301.025013814066,2399.7458265464884,423.0078785144543,8.020294544620388,179.20138309577732,8.353521841323168
24.294570497704,4.802006443434891,35.961548309486844,34.0,2000.9612982158972,2099.7821394460234,2301.064172364705,2399.736116908829,270,395.99244105002276,8.044560391729677,0.0055155117899954465,178.08818588588616,8.355768871264978,24.294570497704,4.802006443434891,35.961548309486844,34.0,2001.100764487176,2099.7824281494836,2301.064172364705,2399.736116908829,396.25689669547137,8.044324398446175,178.0884339939439,8.355768373253412
22.255302709369346,4.818350320597761,36.13552680148784,34.0,2000.9966578781507,2099.774131530458,2301.1033113729545,2399.7264121567664,280,366.35355521844036,8.073243515759474,0.011443288956311927,178.22033542755076,8.355499724734182,22.255302709369346,4.818350320597761,36.13552680148784,34.0,2001.1377640732978,2099.7744342230967,2301.1033113729545,2399.7264121567664,366.60169870514727,8.073004018886728,178.22059574825212,8.355499202598484
20.00156972230176,4.987862655903819,36.275939363674574,34.0,2001.0320001977097,2099.7661279505683,2301.142430848584,2399.71671228786,290,335.3891248245571,8.10581222963627,0.017636175035088582,179.59600813619676,8.352723444933607,20.00156972230176,4.987862655903819,36.275939363674574,34.0,2001.1759574919352,2099.76644485509,2301.142430848584,2399.71671228786,335.6214998625961,8.1055670827746,179.5962827442722,8.352722898384402
17.5999914020153,5.305532700935176,36.37863543071531,34.0,2001.0673251832416,2099.7581287041853,2301.1815308013556,2399.7070172996664,300,304.5244263103641,8.14138592317259,0.023809114737927177,182.19831006804873,8.347528698088887,17.5999914020153,5.305532700935176,36.37863543071531,34.0,2001.2153687767907,2099.7584601660583,2301.1815308013556,2399.7070172996664,304.7420010100566,8.141132948835358,182.1986013733819,8.34752812663608
15.121557890450303,5.76197019710246,36.44057932879453,34.0,2001.1026328434132,2099.7501337891426,2301.2206112410313,2399.697327189743,310,274.94044997521416,8.178986064050656,0.029725910004957168,185.99331089074545,8.340080711221345,15.121557890450303,5.76197019710246,36.44057932879453,34.0,2001.2559698382,2099.750480276304,2301.2206112410313,2399.697327189743,275.14446825443054,8.17872313967282,185.99362162052958,8.340080114173208
12.639531153795707,6.34368294936123,36.459940009482196,34.0,2001.1379231868827,2099.742143203275,2301.2596721773657,2399.6876419556597,320,247.531519189142,8.217554369531529,0.0352076961621716,190.9269385951957,8.33061479351558,12.639531153795707,6.34368294936123,36.459940009482196,34.0,2001.297691099207,2099.7425053011398,2301.2596721773657,2399.6876419556597,247.72341046459405,8.217279497602112,190.92727176677568,8.330614169985651
10.22727937269935,7.033475652847849,36.436145175206,34.0,2001.1731962223084,2099.7341569444184,2301.298713620102,2399.6779615949754,330,222.90565777790954,8.255973765129298,0.040132868444418095,196.92085097523463,8.319427354763212,10.22727937269935,7.033475652847849,36.436145175206,34.0,2001.340432969983,2099.7345353473097,2301.298713620102,2399.6779615949754,223.086992825043,8.2556851256265,196.92120985570762,8.319426703682911
7.956108194314912,7.810958182616505,36.36989819619547,34.0,2001.2084519583432,2099.726175010409,2301.3377355789908,2399.668286105254,340,201.41642182888057,8.293093742626768,0.044430715634223884,203.86781472051996,8.306864990538983,7.956108194314912,7.810958182616505,36.36989819619547,34.0,2001.3840766742835,2099.7265705105497,2301.3377355789908,2399.668286105254,201.58889855046704,8.292789728222596,203.8682027688611,8.306864310673815
5.893152953393786,8.653148321241042,36.26315731898523,34.0,2001.2436904036317,2099.718197399085,2301.376738063769,2399.65861548406,350,183.21335778053333,8.327761677331424,0.048071328443893335,211.62729562983688,8.293312262681365,5.893152953393786,8.653148321241042,36.26315731898523,34.0,2001.4284934238262,2099.718610874133,2301.376738063769,2399.65861548406,183.37880340448098,8.327440913554556,211.62771641766344,8.293311552648833
4.099394166515383,9.535151108060388,36.11907778109777,34.0,2001.278911566819,2099.7102241082875,2301.4157210841704,2399.648949728961,360,168.29955814116653,8.35886087561481,0.0510540883717667,220.02210858982974,8.279178793687256,4.099394166515383,9.535151108060388,36.11907778109777,34.0,2001.4735514289202,2099.710656508252,2301.4157210841704,2399.648949728961,168.45994005624334,8.358522229221563,220.02256569805343,8.27917805197501
2.627854961081514,10.430894728675014,35.941918542969276,34.0,2001.3141154565444,2099.7022551358555,2301.4546846499265,2399.639288837526,370,156.58761545652789,8.385354651399076,0.053396476908694424,228.8370588797006,8.264886229064812,2.627854961081514,10.430894728675014,35.941918542969276,34.0,2001.5191206377563,2099.7027074699713,2301.4546846499265,2399.639288837526,156.7450582670646,8.384997230662949,228.83755577034717,8.264885454047997
1.5220337214542017,11.31390119302844,35.73691639384477,34.0,2001.3493020814406,2099.69429047963,2301.4936287707615,2399.629632807318,380,147.948467222112,8.406333888951558,0.055124306555577596,237.82048561857812,8.25085552395275,1.5220337214542017,11.31390119302844,35.73691639384477,34.0,2001.5650753806467,2099.694763803552,2301.4936287707615,2399.629632807318,148.10527698571445,8.405957039541692,237.82102548388983,8.250854713910057
0.8146182871651444,12.158069018722541,35.51013115344678,34.0,2001.3844714501395,2099.6863301374547,2301.532553456394,2399.6199816359103,390,142.2504172761585,8.421063849699257,0.056263916544768304,246.68945501295437,8.237494902367272,0.8146182871651444,12.158069018722541,35.51013115344678,34.0,2001.6112952525864,2099.6868255409413,2301.532553456394,2399.6199816359103,142.409114943461,8.420667149384764,246.69004060742972,8.237494055495652
0.5265197074886513,12.938444785177193,35.26826654501639,34.0,2001.419623571265,2099.678374107174,2301.5714587165407,2399.6103353208746,400,139.38763653792773,8.429024975726449,0.05683647269241446,255.13902284662788,8.225188738166286,0.5265197074886513,12.938444785177193,35.26826654501639,34.0,2001.6576646459907,2099.6788927022967,2301.5714587165407,2399.6103353208746,139.55100175875614,8.428608230371873,255.13965631148062,8.225187852594624
0.666254115067337,13.631960751009853,35.0184720348439,34.0,2001.4547584534407,2099.670422386633,2301.6103445609133,2399.600693859779,410,139.29859967889212,8.429942530454454,0.05685428006422158,262.8554995478803,8.214287528396508,0.666254115067337,13.631960751009853,35.0184720348439,34.0,2001.7040713443,2099.6709652963923,2301.6103445609133,2399.600693859779,139.46972393600876,8.429505772791657,262.8561822409245,8.214286602198925
1.2296909904797688,14.218116732474812,34.76813149528605,34.0,2001.4898761052823,2099.662474973672,2301.6492109992146,2399.5910572502025,420,141.97529896102301,8.42380118478409,0.05631894020779539,269.5330549913883,8.20509907589676,1.2296909904797688,14.218116732474812,34.76813149528605,34.0,2001.7504045673936,2099.6630433208766,2301.6492109992146,2399.5910572502025,142.15764386864294,8.423344676369785,269.53378733797814,8.20509810710639
2.20017526017103,14.679586084039473,34.52464493918159,34.0,2001.5249765354042,2099.654531866142,2301.6880580411466,2399.5814254897205,430,147.46388896496134,8.410842830794458,0.05522122220700774,274.8923832564394,8.197880966308528,2.20017526017103,14.679586084039473,34.52464493918159,34.0,2001.7965528174966,2099.6551267622976,2301.6880580411466,2399.5814254897205,147.6613417091328,8.41036706657373,274.893164638031,8.197879952932777
3.5490196165141725,15.002727870136713,34.2952097771482,34.0,2001.5600597524149,2099.646593061887,2301.7268856964024,2399.5717985759047,440,155.85690202994988,8.391548436120877,0.05354261959401003,278.69962934741204,8.192834407949452,3.5490196165141725,15.002727870136713,34.2952097771482,34.0,2001.842401867026,2099.647215595935,2301.7268856964024,2399.5717985759047,156.07381545981406,8.391054150201104,278.7004580432992,8.192833347987568
5.236352507775631,15.177990088457292,34.08660806367384,34.0,2001.595125764919,2099.63865855876,2301.7656939746776,2399.5621765063333,450,167.2765992730879,8.366606999445896,0.051258680145382415,280.7834842255547,8.190099493683759,5.236352507775631,15.177990088457292,34.08660806367384,34.0,2001.8878332381476,2099.6393097854507,2301.7656939746776,2399.5621765063333,167.51779935108158,8.366095170102179,280.7843574197836,8.19009838514755
7.212296734024745,15.200192025344204,33.90500602083091,34.0,2001.6301745815147,2099.630728354611,2301.804482885653,2399.5525592785893,460,181.8486585964747,8.336876105638337,0.04834426828070506,281.0483768384636,8.189751935264727,7.212296734024745,15.200192025344204,33.90500602083091,34.0,2001.9327235439278,2099.631409282413,2301.804482885653,2399.5525592785893,182.11939750433626,8.336347957189297,281.0492906984392,8.18975077620284
9.418443806160337,15.068677396291887,33.75577176619887,34.0,2001.6652062108005,2099.62280244729,2301.843252439016,2399.542946890248,470,199.66552353037378,8.30333895015732,0.044780895293925246,279.4820673500785,8.19180130868773,9.418443806160337,15.068677396291887,33.75577176619887,34.0,2001.9769450856777,2099.6235140258364,2301.843252439016,2399.542946890248,199.9713541044923,8.302795949070823,279.4830171763766,8.191800097213529
11.789580488202004,14.787333745564856,33.64331663247415,34.0,2001.7002206613668,2099.61488083465,2301.8820026444378,2399.5333393388923,480,220.73960506286198,8.267062065333082,0.0405660789874276,276.1566313388869,8.196190832780779,11.789580488202004,14.787333745564856,33.64331663247415,34.0,2002.0203681189766,2099.6156239418397,2301.8820026444378,2399.5333393388923,221.08615352926125,8.266505907655361,276.1576117782578,8.1961895671034
14.255616485314167,14.364477531476657,33.570964769444466,34.0,2001.7352179417999,2099.606963514542,2301.9207335115925,2399.5237366221036,490,244.94833743823403,8.229156654599517,0.03572433251235319,271.2227023045762,8.202798683922818,14.255616485314167,14.364477531476657,33.570964769444466,34.0,2002.0628651525567,2099.6077389436405,2301.9207335115925,2399.5237366221036,245.34095917033466,8.228589241628741,271.22370761144794,8.202797362380315
16.743656299748196,13.812608293518764,33.54085488272071,34.0,2001.770198060685,2099.599050484823,2301.9594450501463,2399.514138737467,500,271.9758636477553,8.190744872421902,0.030318827270448937,264.8977429836814,8.2114408300165,16.743656299748196,13.812608293518764,33.54085488272071,34.0,2002.1043175138484,2099.599858932098,2301.9594450501463,2399.514138737467,272.419183034858,8.190168271669439,264.89876731037276,8.211439451109555
19.180154006252685,13.148039168471449,33.553877014108714,34.0,2001.805161026598,2099.5911417433445,2301.9981372697603,2399.504545682566,510,301.2595659080919,8.152931010114981,0.024462086818381624,257.4498717299527,8.221875349441959,19.180154006252685,13.148039168471449,33.553877014108714,34.0,2002.1446241450028,2099.5919837970114,2301.9981372697603,2399.504545682566,301.7569267546302,8.15234739934483,257.4509094234731,8.221873911865996
21.493087253248508,12.390414677636834,33.609646232197726,34.0,2001.840106848115,2099.5832372879654,2302.036810180091,2399.4949574549833,520,331.9529794667772,8.116776661439435,0.01832340410664456,249.17924299420136,8.233808187512528,21.493087253248508,12.390414677636834,33.609646232197726,34.0,2002.1837122044526,2099.5841134193965,2302.036810180091,2399.4949574549833,332.50586365691294,8.11618825514784,249.18028887786048,8.233806690185785
23.614086227636914,11.56213003919372,33.706514010825046,34.0,2001.8750355338066,2099.575337116545,2302.0754637907967,2399.48537405231,530,362.9185436113359,8.083278655529915,0.012130291277732817,240.3991046286739,8.246900293625105,23.614086227636914,11.56213003919372,33.706514010825046,34.0,2002.2215485520553,2099.576247674896,2302.0754637907967,2399.48537405231,363.5260457229084,8.082687615610068,240.4001542499395,8.246898735709914
25.480454652464633,10.687669170428483,33.84161695919739,34.0,2001.9099470922372,2099.5674412269373,2302.1140981115173,2399.47579547213,540,392.762606614868,8.053348774125528,0.006161478677026401,231.418443006221,8.260776073723303,25.480454652464633,10.687669170428483,33.84161695919739,34.0,2002.2581506756842,2099.568386438287,2302.1140981115173,2399.47579547213,393.42106985652964,8.052757109320558,231.41949283728437,8.260774454638021
27.03702308493333,9.792880944918664,34.01096146518754,34.0,2001.9448415319682,2099.559549617002,2302.1527131518965,2399.4662217120363,550,419.9199210357869,8.027794795751412,0.0007300157928426188,222.52766064106922,8.275033079003775,27.03702308493333,9.792880944918664,34.01096146518754,34.0,2002.2935952230032,2099.560529589017,2302.1527131518965,2399.4662217120363,420.622834251892,8.027204257224295,222.5287082248368,8.275031398423126
28.23777967199585,8.90421511787317,34.20954173704491,34.0,2001.9797188615557,2099.551662284605,2302.191308921576,2399.4566527696165,560,442.7855065348067,8.00730297504635,-0.0038431013069613416,213.98812972291677,8.289252824804493,28.23777967199585,8.90421511787317,34.20954173704491,34.0,2002.3280222042588,2099.5526770173597,2302.191308921576,2399.4566527696165,443.5237271741457,8.006714957302293,213.98917376335004,8.289251082646917
29.04723031950563,8.047940457024312,34.43148778661126,34.0,2002.014579089556,2099.5437792276034,2302.229885430186,2399.447088642466,570,459.87992264278466,7.992422467522666,-0.007261984528556934,206.025851312722,8.303012587798598,29.04723031950563,8.047940457024312,34.43148778661126,34.0,2002.3616332439437,2099.5448286307237,2302.229885430186,2399.447088642466,460.642230590019,7.9918379245082525,206.02689171389449,8.303010784200238
29.441447837413566,7.249368260288263,34.670238935597276,34.0,2002.049422224515,2099.5359004438665,2302.268442687353,2399.4375293281746,580,470.0229652561892,7.983552386616591,-0.00929059305123784,198.8289265243253,8.315897956312094,29.441447837413566,7.249368260288263,34.670238935597276,34.0,2002.3946830753905,2099.5369843594435,2302.268442687353,2399.4375293281746,470.7968825181568,7.982971771799951,198.829964386478,8.315896091588403
29.408779240862728,6.532104149845383,34.91873775144122,34.0,2002.0842482749777,2099.528025931249,2302.306980702703,2399.427974824337,590,472.48449349660217,7.980932138824516,-0.009782898699320437,192.54816861955769,8.327515816615216,29.408779240862728,6.532104149845383,34.91873775144122,34.0,2002.4274645205674,2099.529144161387,2302.306980702703,2399.427974824337,473.25724632515596,7.980355375772675,192.54920620264522,8.327513891212474
28.95019020650163,5.917350300725113,35.16963866184605,34.0,2002.1190572494843,2099.5201556876214,2302.3454994858553,2399.41842512855,600,467.08239790922175,7.98463553566005,-0.008702479581844353,187.29997656200587,8.337507349209858,28.95019020650163,5.917350300725113,35.16963866184605,34.0,2002.4602885325091,2099.5213080247986,2302.3454994858553,2399.41842512855,467.8418706508878,7.984062022183652,187.30101722759116,8.337505363650049
28.079236527946808,5.423278704782351,35.415525089727815,34.0,2002.1538491565711,2099.5122897108467,2302.3839990464216,2399.408880238408,610,454.2072215825282,7.994568977930489,-0.006127444316505637,183.17053173224826,8.345560507263237,28.079236527946808,5.423278704782351,35.415525089727815,34.0,2002.4934617652716,2099.51347596899,2302.3839990464216,2399.408880238408,454.9427631374484,7.993997623226828,183.17157987350427,8.345558462086379
26.821663421025125,5.064494014194686,35.64912868164706,34.0,2002.1886240047706,2099.504427998799,2302.4224793940116,2399.3993401515095,620,434.7683434774412,8.010473779969582,-0.0022396686954882397,180.2204373158267,8.351421372147692,26.821663421025125,5.064494014194686,35.64912868164706,34.0,2002.5272647615639,2099.505648042808,2302.4224793940116,2399.3993401515095,435.4713319684186,8.00990307055072,180.22149828298086,8.351419267855974
25.214644459229095,4.851601825301731,35.86354417156456,34.0,2002.223381802608,2099.4965705493396,2302.4609405382266,2399.3898048654573,630,410.0734786106693,8.03193243871804,0.0026993042778661333,178.4890507709364,8.354903754052113,25.214644459229095,4.851601825301731,35.86354417156456,34.0,2002.5619336123623,2099.497824321051,2302.4609405382266,2399.3898048654573,410.73760992770934,8.031360526135686,178.4901307964241,8.354901591059614
23.305682788216917,4.790895187253768,36.05243348012765,34.0,2002.2581225586064,2099.488717360342,2302.4993824886715,2399.380274377847,640,381.66655808805933,8.058378363577372,0.008380688382388132,177.99792777738404,8.355896443215807,23.305682788216917,4.790895187253768,36.05243348012765,34.0,2002.5976472986831,2099.490004899345,2302.4993824886715,2399.380274377847,382.2878797976152,8.057803165101989,177.99903390137567,8.355894221806787
21.15120690773898,4.884168575257775,36.21021307969312,34.0,2002.292846281286,2099.480868429671,2302.5378052549363,2399.3707486862822,650,351.15516053666204,8.089108348775689,0.014482967892667592,178.75297315285266,8.354367628354261,21.15120690773898,4.884168575257775,36.21021307969312,34.0,2002.634521709864,2099.4821898880673,2302.5378052549363,2399.3707486862822,351.7319094463121,8.08852765176767,178.75411314637364,8.354365348651593
18.81490266450886,5.128664847847632,36.332219039023514,34.0,2002.3275529791617,2099.4730237552017,2302.5762088466136,2399.361227788365,660,320.05657757545487,8.123297003167075,0.020702684484909025,180.74506801177938,8.350366172608055,18.81490266450886,5.128664847847632,36.332219039023514,34.0,2002.672610203224,2099.474379406019,2302.5762088466136,2399.361227788365,320.58889293717266,8.122708564599643,180.74625029136556,8.350363834552128
16.365830712689714,5.517156747480871,36.41484488802454,34.0,2002.362242660743,2099.4651833348075,2302.614593273284,2399.3517116816975,670,289.6830573656016,8.160012585367555,0.02677738852687968,183.9491086214937,8.344019655807891,16.365830712689714,5.517156747480871,36.41484488802454,34.0,2002.7119095366613,2099.4665735744247,2302.614593273284,2399.3517116816975,290.1726364067094,8.15941421977313,183.95034214675417,8.344017259145133
