T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pCO2_surf,pH_surf,Omega_calc_surf,pH_deep,Omega_calc_deep,PICPOC_dynamic,f_diss_dynamic,PIC_burial,POC_burial,J_air,J_air_mmol_m2_day
8.0,2.0,35.0,35.0,2160.0,2160.0,2330.0,2305.0,0.0,,,,,,,,,,,
5.874714568081644,1.6525279919595648,35.094319293661016,34.99145603509027,2162.4637912427106,2160.000039817517,2329.9804186085485,2305.000425801037,0.1,403.9034061920049,8.044230493817693,3.0057818656271835,8.032500632648278,1.9736619383973852,0.06152768912503744,0.1,2.2134073279693e-05,3.997129602126838e-06,24.65722430843642,3.5500674269891483
6.185834934708035,1.708820150600448,35.147493746147404,34.99581771223288,2169.2738185938224,2160.0010662909094,2329.955626360237,2305.000862744651,0.2,374.6737508005092,8.070773327724106,2.9501099148519763,8.038115919708705,1.969326269394565,0.060573312826033884,0.1,0.0005388666570088978,9.884563053856179e-05,68.59648747326096,9.876300460201122
7.218772196604193,2.079676383613886,35.15349409586642,35.004233658296606,2168.9103964697283,2160.0678029039573,2329.5775552653618,2305.0020755001333,0.30000000000000004,396.9714410130236,8.048770020821406,2.8554849149526147,8.03716835426422,1.9699639537285185,0.05895116997061626,0.1,0.035469715102230126,0.006685328650419916,28.658927125021407,4.126219659046688
8.75746832283996,2.5726424183727468,35.11858073445886,35.00810061260292,2157.653707345733,2160.3065836223727,2328.2697837003693,2305.0053251174704,0.4,415.27774501468014,8.03241822058213,2.863354346866748,8.031017027247374,1.9739335297237561,0.059086074517715685,0.1,0.12741886178131484,0.023961062610091195,3.0016766948828604,0.4321717046314131
10.194184053681134,2.9613260382249087,35.0612099775836,35.001900275711485,2153.218538316061,2160.4027983995193,2327.708972074014,2305.006913496454,0.5,416.49498918214243,8.032599005811315,3.0163838563075958,8.022564841018944,1.977855867012139,0.06170943753670165,0.1,0.05366679667565622,0.009662991021202834,2.321897704233026,0.33429932361763265
10.982352100969509,3.0686916589429827,35.00636076933359,34.98497018069174,2150.292129652578,2160.446919540397,2327.437112067995,2305.0078584013268,0.6000000000000001,431.8196992099993,8.020010260561484,3.0860648230292314,8.016265457015898,1.9821192909652618,0.06290396839478682,0.1,0.025141010659113838,0.004440809856794244,-7.836402507251168,-1.1282598940485766
10.820649749238047,2.8323010470569008,34.97681808178361,34.961504063455656,2148.037803976681,2160.4657310757384,2327.3092445428733,2305.0084827596174,0.7000000000000001,438.7546429315745,8.014608165863512,3.1331557944047725,8.014665127220711,1.9834224080174236,0.0637112421897961,0.1,0.01092526204887834,0.0019053434899521503,-13.397401918277348,-1.9289146078005708
9.770855340788996,2.326376579964574,34.984963700344416,34.93876051436581,2146.4876192947354,2160.467238731051,2327.2818916120445,2305.008884307319,0.8,429.8400737360892,8.022351847926647,3.162793421172269,8.018619850170877,1.980556612843714,0.06421931579152461,0.1,0.0009971533323050554,0.0001725256853564672,-14.762415772070254,-2.1254448887081874
8.233940699885402,1.7321113806969224,35.028342595607974,34.92414834219275,2148.0364522670116,2160.4670500845077,2327.2643562160897,2305.0092638597066,0.9,407.3068220226405,8.042049367619088,3.174037999200386,8.026874249434043,1.9743299312605964,0.06441207998629234,0.1,2.861182286918576e-05,4.935551577570668e-06,15.403996005963206,2.2178175362394894
6.796947210789577,1.267455141108989,35.09077779789448,34.922290092504475,2153.3692287405884,2160.466840195197,2327.2471148477543,2305.00964249178,1.0,385.19742741925126,8.062002045433927,3.136012958528155,8.036464630779601,1.9668848100573992,0.06376022214619695,0.1,9.126050315463554e-07,1.590341997683181e-07,53.23228448471729,7.664212193939288
6.008751414930117,1.1031113433378315,35.148655512215754,34.93317647084327,2161.246128812628,2160.4667552275923,2327.229692968797,2305.0100212506763,1.1,374.3598603148505,8.071517459037045,3.0456035683028326,8.043875179766626,1.9609456929477007,0.06221034688519142,0.1,2.0108722147148406e-05,3.5915286968543235e-06,78.73140725602626,11.33549343934081
6.170412753068106,1.2967692912956772,35.18000827877825,34.95210995490863,2171.5258620933196,2160.4675823857,2327.208012973092,2305.010409092644,1.2000000000000002,380.268817120458,8.064639799403645,2.926272163397804,8.04636405834334,1.9586413846532353,0.06016466565824808,0.1,0.00044247432634376255,8.171542798469109e-05,103.19766354090369,14.85806590779153
7.220178662399816,1.7706449867278404,35.172943796457204,34.97145413702497,2170.2403212081786,2160.523236961099,2326.89818585881,2305.0114296922675,1.3,409.02794297182174,8.036689148522944,2.7833636603846594,8.043051549013153,1.9607518695152517,0.057714805606594165,0.1,0.028933463029197744,0.0055701984814432275,14.045615613525623,2.022242319648567
8.75707167654615,2.340874151990989,35.13021011367983,34.98351686019187,2159.9330658086606,2160.728910075662,2325.789917737447,2305.0141998079953,1.4000000000000001,425.368414171996,8.022677253459545,2.805437702261412,8.035146736754973,1.9659133953567998,0.05809321775305279,0.1,0.10789965920192639,0.020637264531290767,-3.6122580288308614,-0.5200812307833385
10.194048974237852,2.7875037746174494,35.06815956525576,34.983463077474276,2155.4433397809603,2160.808300822745,2325.3346005254107,2305.0155182970216,1.5,428.2631743187558,8.02148412910171,2.947463487887619,8.025443783695732,1.9709840181478835,0.060527945506644906,0.1,0.04342702018580135,0.007971895336443095,-6.423983452414395,-0.9249043655790059
10.982232623653493,2.9383279160674673,35.010510864925706,34.97114271390315,2152.0869222494603,2160.8417932580965,2325.1293466834586,2305.0162803736953,1.6,443.42210771999294,8.009467273883864,3.019182500716922,8.018191804114899,1.9760363639411465,0.06175741429800438,0.1,0.01873804475435258,0.003371263185759903,-17.314144421311468,-2.4928345286315583
